reservationId,startDate,endDate,tripActualStart,tripActualEnd,tripTimeAmount,tripDistanceUsed,reservationDate,cancellationDate,carId,reservationStatus,pricePlanId,pricePlan,startLatitude,startLongitude,endLatitude,endLongitude
1530541,09/01/2020 15:06:00,09/01/2020 15:08:00,09/01/2020 15:08:00,09/01/2020 15:19:00,646,2,09/01/2020 15:06:00,01/01/2001 00:00:00,126,Ended,2,מסלול מתמיד דיגיטל,32.09647,34.79491,32.09185,34.79452
1530542,09/01/2020 15:07:00,09/01/2020 15:17:00,09/01/2020 15:17:00,09/01/2020 18:35:00,11873,36,09/01/2020 15:07:00,01/01/2001 00:00:00,228,Ended,8,מתמיד דיגיתל FREE,32.1116,34.8297,32.03452,34.74691
1530543,09/01/2020 15:07:00,09/01/2020 15:13:00,09/01/2020 15:13:00,09/01/2020 15:25:00,709,0,09/01/2020 15:07:00,01/01/2001 00:00:00,128,Ended,0,מסלול אוטותל המקורי,32.12,34.84289,32.11999,34.84291
1530544,09/01/2020 15:08:00,09/01/2020 15:20:00,09/01/2020 15:20:00,09/01/2020 15:36:00,958,3,09/01/2020 15:08:00,01/01/2001 00:00:00,146,Ended,7,מתמיד FREE,32.1098,34.81938,32.11783,34.82706
1530545,09/01/2020 15:10:00,09/01/2020 15:15:00,09/01/2020 15:15:00,09/01/2020 15:51:00,2128,6,09/01/2020 15:10:00,01/01/2001 00:00:00,98,Ended,1,מסלול מתמיד אוטותל,32.08066,34.78801,32.08133,34.79177
1530546,09/01/2020 15:11:00,09/01/2020 15:16:00,09/01/2020 15:16:00,09/01/2020 15:40:00,1448,6,09/01/2020 15:11:00,01/01/2001 00:00:00,265,Ended,1,מסלול מתמיד אוטותל,32.07051,34.79559,32.05693,34.76097
1530547,09/01/2020 15:11:00,09/01/2020 15:40:00,09/01/2020 15:40:00,09/01/2020 15:48:00,498,2,09/01/2020 15:11:00,01/01/2001 00:00:00,54,Ended,1,מסלול מתמיד אוטותל,32.11318,34.79596,32.11811,34.78843
1530548,09/01/2020 15:12:00,09/01/2020 15:23:00,09/01/2020 15:23:00,09/01/2020 15:39:00,983,4,09/01/2020 15:12:00,01/01/2001 00:00:00,224,Ended,8,מתמיד דיגיתל FREE,32.06203,34.76488,32.0831,34.78062
1530549,09/01/2020 15:13:00,09/01/2020 15:17:00,09/01/2020 15:17:00,09/01/2020 15:31:00,858,3,09/01/2020 15:13:00,01/01/2001 00:00:00,52,Ended,7,מתמיד FREE,32.10506,34.79507,32.09189,34.78714
1530550,09/01/2020 15:13:00,09/01/2020 15:20:00,09/01/2020 15:20:00,09/01/2020 15:34:00,869,3,09/01/2020 15:13:00,01/01/2001 00:00:00,125,Ended,7,מתמיד FREE,32.06165,34.76707,32.05035,34.75704
1530551,09/01/2020 15:13:00,09/01/2020 15:17:00,09/01/2020 15:17:00,09/01/2020 15:32:00,928,2,09/01/2020 15:13:00,01/01/2001 00:00:00,133,Ended,4,מסלול מזדמן דיגיטל,32.08291,34.79028,32.08986,34.77993
1530552,09/01/2020 15:15:00,09/01/2020 15:19:00,09/01/2020 15:19:00,09/01/2020 15:46:00,1610,5,09/01/2020 15:15:00,01/01/2001 00:00:00,59,Ended,2,מסלול מתמיד דיגיטל,32.04527,34.75614,32.07632,34.77143
1530553,09/01/2020 15:15:00,09/01/2020 15:19:00,09/01/2020 15:19:00,09/01/2020 15:42:00,1381,8,09/01/2020 15:15:00,01/01/2001 00:00:00,226,Ended,4,מסלול מזדמן דיגיטל,32.08487,34.77368,32.11152,34.84058
1530555,09/01/2020 15:18:00,09/01/2020 15:22:00,09/01/2020 15:22:00,09/01/2020 15:42:00,1186,4,09/01/2020 15:18:00,01/01/2001 00:00:00,67,Ended,4,מסלול מזדמן דיגיטל,32.06608,34.77448,32.08855,34.78853
1530556,09/01/2020 15:19:00,09/01/2020 15:19:00,09/01/2020 15:19:00,09/01/2020 15:22:00,155,0,09/01/2020 15:19:00,01/01/2001 00:00:00,173,Ended,4,מסלול מזדמן דיגיטל,32.05495,34.76392,32.05579,34.76312
1530557,09/01/2020 15:20:00,09/01/2020 15:26:00,09/01/2020 15:26:00,09/01/2020 15:54:00,1692,6,09/01/2020 15:20:00,01/01/2001 00:00:00,92,Ended,2,מסלול מתמיד דיגיטל,32.07572,34.76665,32.0972,34.80119
1530558,09/01/2020 15:20:00,09/01/2020 15:20:00,09/01/2020 15:20:00,09/01/2020 15:34:00,813,5,09/01/2020 15:20:00,01/01/2001 00:00:00,58,Ended,6,מזדמן דיגיתל FREE,32.11139,34.80742,32.10943,34.82281
1530559,09/01/2020 15:21:00,09/01/2020 15:28:00,09/01/2020 15:28:00,09/01/2020 15:40:00,718,4,09/01/2020 15:21:00,01/01/2001 00:00:00,46,Ended,8,מתמיד דיגיתל FREE,32.09241,34.7751,32.11144,34.79145
1530561,09/01/2020 15:22:00,09/01/2020 15:31:00,09/01/2020 15:31:00,09/01/2020 15:51:00,1243,5,09/01/2020 15:22:00,01/01/2001 00:00:00,209,Ended,2,מסלול מתמיד דיגיטל,32.05097,34.78989,32.06683,34.78215
1530562,09/01/2020 15:22:00,09/01/2020 15:23:00,09/01/2020 15:23:00,09/01/2020 15:33:00,614,1,09/01/2020 15:22:00,01/01/2001 00:00:00,178,Ended,8,מתמיד דיגיתל FREE,32.10001,34.78793,32.10494,34.78991
1530563,09/01/2020 15:22:00,09/01/2020 15:23:00,09/01/2020 15:23:00,09/01/2020 15:53:00,1835,4,09/01/2020 15:22:00,01/01/2001 00:00:00,50,Ended,1,מסלול מתמיד אוטותל,32.05739,34.76705,32.07048,34.77633
1530564,09/01/2020 15:23:00,09/01/2020 15:32:00,09/01/2020 15:32:00,09/01/2020 15:52:00,1153,7,09/01/2020 15:23:00,01/01/2001 00:00:00,104,Ended,7,מתמיד FREE,32.10708,34.82312,32.07616,34.77641
1530565,09/01/2020 15:24:00,09/01/2020 15:24:00,09/01/2020 15:24:00,09/01/2020 15:50:00,1572,5,09/01/2020 15:24:00,01/01/2001 00:00:00,223,Ended,5,מזדמן FREE,32.08168,34.77421,32.06281,34.79851
1530566,09/01/2020 15:25:00,09/01/2020 15:28:00,09/01/2020 15:28:00,09/01/2020 15:35:00,432,1,09/01/2020 15:25:00,01/01/2001 00:00:00,218,Ended,7,מתמיד FREE,32.11556,34.82712,32.11515,34.83538
1530567,09/01/2020 15:25:00,09/01/2020 15:27:00,09/01/2020 15:27:00,09/01/2020 15:41:00,848,0,09/01/2020 15:25:00,01/01/2001 00:00:00,194,Ended,0,מסלול אוטותל המקורי,32.1214,34.84203,32.1214,34.84196
1530568,09/01/2020 15:25:00,09/01/2020 15:31:00,09/01/2020 15:31:00,09/01/2020 15:47:00,972,7,09/01/2020 15:25:00,01/01/2001 00:00:00,70,Ended,6,מזדמן דיגיתל FREE,32.1255,34.7978,32.07333,34.77861
1530569,09/01/2020 15:26:00,09/01/2020 15:26:00,09/01/2020 15:26:00,09/01/2020 15:34:00,516,2,09/01/2020 15:26:00,01/01/2001 00:00:00,86,Ended,2,מסלול מתמיד דיגיטל,32.06369,34.79193,32.06844,34.78829
1530570,09/01/2020 15:27:00,09/01/2020 15:32:00,09/01/2020 15:32:00,09/01/2020 15:53:00,1316,3,09/01/2020 15:27:00,01/01/2001 00:00:00,38,Ended,2,מסלול מתמיד דיגיטל,32.06755,34.79507,32.07617,34.77321
1530571,09/01/2020 15:27:00,09/01/2020 15:38:00,09/01/2020 15:38:00,09/01/2020 16:04:00,1510,6,09/01/2020 15:27:00,01/01/2001 00:00:00,255,Ended,6,מזדמן דיגיתל FREE,32.11092,34.82772,32.106,34.79082
1530572,09/01/2020 15:27:00,09/01/2020 15:49:00,09/01/2020 15:49:00,09/01/2020 16:00:00,639,3,09/01/2020 15:27:00,01/01/2001 00:00:00,152,Ended,0,מסלול אוטותל המקורי,32.05536,34.76781,32.03999,34.77482
1530573,09/01/2020 15:28:00,09/01/2020 15:29:00,09/01/2020 15:29:00,09/01/2020 15:59:00,1802,7,09/01/2020 15:28:00,01/01/2001 00:00:00,11,Ended,7,מתמיד FREE,32.05849,34.79419,32.07735,34.76655
1530574,09/01/2020 15:29:00,09/01/2020 15:46:00,09/01/2020 15:46:00,09/01/2020 16:16:00,1785,10,09/01/2020 15:29:00,01/01/2001 00:00:00,160,Ended,5,מזדמן FREE,32.12179,34.83795,32.07738,34.76654
1530575,09/01/2020 15:29:00,09/01/2020 15:37:00,09/01/2020 15:37:00,09/01/2020 16:01:00,1435,7,09/01/2020 15:29:00,01/01/2001 00:00:00,113,Ended,5,מזדמן FREE,32.08433,34.77489,32.12961,34.79513
1530576,09/01/2020 15:31:00,09/01/2020 15:37:00,09/01/2020 15:37:00,09/01/2020 16:05:00,1650,8,09/01/2020 15:31:00,01/01/2001 00:00:00,93,Ended,1,מסלול מתמיד אוטותל,32.1189,34.80252,32.11793,34.799
1530577,09/01/2020 15:32:00,09/01/2020 15:39:00,09/01/2020 15:39:00,09/01/2020 16:25:00,2738,5,09/01/2020 15:32:00,01/01/2001 00:00:00,60,Ended,7,מתמיד FREE,32.0337,34.75784,32.03911,34.75657
1530578,09/01/2020 15:33:00,09/01/2020 15:35:00,09/01/2020 15:35:00,09/01/2020 15:54:00,1109,8,09/01/2020 15:33:00,01/01/2001 00:00:00,74,Ended,8,מתמיד דיגיתל FREE,32.07564,34.78495,32.11617,34.8318
1530579,09/01/2020 15:35:00,09/01/2020 15:38:00,09/01/2020 15:38:00,09/01/2020 15:57:00,1143,2,09/01/2020 15:35:00,01/01/2001 00:00:00,244,Ended,8,מתמיד דיגיתל FREE,32.05262,34.76849,32.05457,34.76831
1530580,09/01/2020 15:35:00,09/01/2020 15:35:00,09/01/2020 15:35:00,09/01/2020 16:04:00,1715,3,09/01/2020 15:35:00,01/01/2001 00:00:00,190,Ended,1,מסלול מתמיד אוטותל,32.07868,34.79813,32.07755,34.76906
1530581,09/01/2020 15:35:00,09/01/2020 15:45:00,09/01/2020 15:45:00,09/01/2020 16:13:00,1636,8,09/01/2020 15:35:00,01/01/2001 00:00:00,268,Ended,7,מתמיד FREE,32.08007,34.78577,32.11219,34.83316
1530582,09/01/2020 15:35:00,09/01/2020 15:39:00,09/01/2020 15:39:00,09/01/2020 15:51:00,742,3,09/01/2020 15:35:00,01/01/2001 00:00:00,153,Ended,2,מסלול מתמיד דיגיטל,32.06352,34.78179,32.068,34.80255
1530583,09/01/2020 15:36:00,09/01/2020 15:37:00,09/01/2020 15:37:00,09/01/2020 15:45:00,470,2,09/01/2020 15:36:00,01/01/2001 00:00:00,45,Ended,4,מסלול מזדמן דיגיטל,32.09352,34.77875,32.09653,34.79637
1530584,09/01/2020 15:38:00,09/01/2020 15:41:00,09/01/2020 15:41:00,09/01/2020 16:07:00,1579,9,09/01/2020 15:38:00,01/01/2001 00:00:00,236,Ended,8,מתמיד דיגיתל FREE,32.06573,34.77603,32.12693,34.80802
1530585,09/01/2020 15:38:00,09/01/2020 15:39:00,09/01/2020 15:39:00,09/01/2020 15:54:00,861,4,09/01/2020 15:38:00,01/01/2001 00:00:00,43,Ended,1,מסלול מתמיד אוטותל,32.08982,34.77992,32.11153,34.8017
1530586,09/01/2020 15:39:00,09/01/2020 15:41:00,09/01/2020 15:41:00,09/01/2020 16:08:00,1606,4,09/01/2020 15:39:00,01/01/2001 00:00:00,33,Ended,8,מתמיד דיגיתל FREE,32.06359,34.78185,32.04311,34.75665
1530587,09/01/2020 15:41:00,09/01/2020 15:41:00,09/01/2020 15:41:00,09/01/2020 16:11:00,1773,6,09/01/2020 15:41:00,01/01/2001 00:00:00,168,Ended,7,מתמיד FREE,32.11394,34.821,32.11257,34.83293
1530588,09/01/2020 15:41:00,09/01/2020 15:52:00,09/01/2020 15:52:00,09/01/2020 16:12:00,1198,4,09/01/2020 15:41:00,01/01/2001 00:00:00,154,Ended,8,מתמיד דיגיתל FREE,32.05233,34.7709,32.06244,34.79061
1530591,09/01/2020 15:45:00,09/01/2020 15:48:00,09/01/2020 15:48:00,09/01/2020 15:53:00,331,0,09/01/2020 15:45:00,01/01/2001 00:00:00,206,Ended,5,מזדמן FREE,32.0406,34.74621,32.04033,34.75088
1530592,09/01/2020 15:45:00,09/01/2020 15:56:00,09/01/2020 15:56:00,09/01/2020 16:06:00,652,2,09/01/2020 15:45:00,01/01/2001 00:00:00,169,Ended,2,מסלול מתמיד דיגיטל,32.06764,34.79789,32.05618,34.78809
1530593,09/01/2020 15:47:00,09/01/2020 16:18:00,09/01/2020 16:18:00,09/01/2020 16:27:00,581,2,09/01/2020 15:47:00,01/01/2001 00:00:00,217,Ended,7,מתמיד FREE,32.07262,34.76651,32.06255,34.77857
1530594,09/01/2020 15:48:00,09/01/2020 15:54:00,09/01/2020 15:54:00,09/01/2020 16:05:00,668,2,09/01/2020 15:48:00,01/01/2001 00:00:00,3,Ended,2,מסלול מתמיד דיגיטל,32.06223,34.78151,32.06321,34.76992
1530595,09/01/2020 15:48:00,09/01/2020 15:49:00,09/01/2020 15:49:00,09/01/2020 16:04:00,901,3,09/01/2020 15:48:00,01/01/2001 00:00:00,133,Ended,4,מסלול מזדמן דיגיטל,32.08986,34.77992,32.0813,34.79173
1530596,09/01/2020 15:49:00,09/01/2020 15:56:00,09/01/2020 15:56:00,09/01/2020 16:29:00,1961,5,09/01/2020 15:49:00,01/01/2001 00:00:00,78,Ended,6,מזדמן דיגיתל FREE,32.07855,34.77296,32.06751,34.76885
1530598,09/01/2020 15:52:00,09/01/2020 15:57:00,09/01/2020 15:57:00,09/01/2020 16:33:00,2176,2,09/01/2020 15:52:00,01/01/2001 00:00:00,56,Ended,2,מסלול מתמיד דיגיטל,32.05285,34.78099,32.05288,34.78047
1530600,09/01/2020 15:55:00,09/01/2020 16:02:00,09/01/2020 16:02:00,09/01/2020 16:19:00,1011,4,09/01/2020 15:55:00,01/01/2001 00:00:00,58,Ended,7,מתמיד FREE,32.10943,34.82281,32.11676,34.79769
1530601,09/01/2020 15:55:00,09/01/2020 16:12:00,09/01/2020 16:12:00,09/01/2020 16:58:00,2756,9,09/01/2020 15:55:00,01/01/2001 00:00:00,115,Ended,8,מתמיד דיגיתל FREE,32.07786,34.77891,32.07893,34.77873
1530602,09/01/2020 15:57:00,09/01/2020 16:05:00,09/01/2020 16:05:00,09/01/2020 16:28:00,1357,7,09/01/2020 15:57:00,01/01/2001 00:00:00,88,Ended,2,מסלול מתמיד דיגיטל,32.09506,34.79227,32.05113,34.77608
1530603,09/01/2020 15:57:00,09/01/2020 16:09:00,09/01/2020 16:09:00,09/01/2020 16:25:00,909,4,09/01/2020 15:57:00,01/01/2001 00:00:00,36,Ended,2,מסלול מתמיד דיגיטל,32.13942,34.79215,32.1258,34.79841
1530604,09/01/2020 15:58:00,09/01/2020 16:00:00,09/01/2020 16:00:00,09/01/2020 16:16:00,960,5,09/01/2020 15:58:00,01/01/2001 00:00:00,263,Ended,1,מסלול מתמיד אוטותל,32.06117,34.7836,32.09818,34.79785
1530605,09/01/2020 15:58:00,09/01/2020 16:01:00,09/01/2020 16:01:00,09/01/2020 16:22:00,1231,5,09/01/2020 15:58:00,01/01/2001 00:00:00,158,Ended,1,מסלול מתמיד אוטותל,32.08852,34.77536,32.11295,34.79514
1530606,09/01/2020 15:58:00,09/01/2020 15:58:00,09/01/2020 15:58:00,09/01/2020 16:19:00,1246,8,09/01/2020 15:58:00,01/01/2001 00:00:00,14,Ended,4,מסלול מזדמן דיגיטל,32.10569,34.81858,32.07129,34.76668
1530607,09/01/2020 15:58:00,09/01/2020 16:00:00,09/01/2020 16:00:00,09/01/2020 16:27:00,1611,5,09/01/2020 15:58:00,01/01/2001 00:00:00,112,Ended,1,מסלול מתמיד אוטותל,32.06011,34.76967,32.07515,34.77874
1530608,09/01/2020 15:59:00,09/01/2020 15:59:00,09/01/2020 15:59:00,09/01/2020 16:13:00,836,1,09/01/2020 15:59:00,01/01/2001 00:00:00,146,Ended,7,מתמיד FREE,32.11783,34.82705,32.12523,34.83017
1530609,09/01/2020 15:59:00,09/01/2020 16:06:00,09/01/2020 16:06:00,09/01/2020 16:16:00,609,2,09/01/2020 15:59:00,01/01/2001 00:00:00,98,Ended,8,מתמיד דיגיתל FREE,32.08133,34.79177,32.09662,34.79672
1530610,09/01/2020 15:59:00,09/01/2020 16:05:00,09/01/2020 16:05:00,09/01/2020 16:41:00,2160,3,09/01/2020 15:59:00,01/01/2001 00:00:00,37,Ended,8,מתמיד דיגיתל FREE,32.0913,34.79354,32.09129,34.79357
1530611,09/01/2020 16:00:00,09/01/2020 16:00:00,09/01/2020 16:00:00,09/01/2020 16:19:00,1111,5,09/01/2020 16:00:00,01/01/2001 00:00:00,262,Ended,0,מסלול אוטותל המקורי,32.03985,34.7747,32.05173,34.78167
1530612,09/01/2020 16:01:00,09/01/2020 16:07:00,09/01/2020 16:07:00,09/01/2020 16:33:00,1536,10,09/01/2020 16:01:00,01/01/2001 00:00:00,243,Ended,5,מזדמן FREE,32.11674,34.84334,32.14322,34.7924
1530613,09/01/2020 16:02:00,09/01/2020 16:04:00,09/01/2020 16:04:00,09/01/2020 16:21:00,1027,2,09/01/2020 16:02:00,01/01/2001 00:00:00,127,Ended,2,מסלול מתמיד דיגיטל,32.08175,34.77422,32.10024,34.77473
1530615,09/01/2020 16:04:00,09/01/2020 16:11:00,09/01/2020 16:11:00,09/01/2020 16:45:00,2081,4,09/01/2020 16:04:00,01/01/2001 00:00:00,101,Ended,2,מסלול מתמיד דיגיטל,32.08424,34.79299,32.06968,34.77346
1530616,09/01/2020 16:04:00,09/01/2020 16:09:00,09/01/2020 16:09:00,09/01/2020 16:21:00,726,4,09/01/2020 16:04:00,01/01/2001 00:00:00,237,Ended,1,מסלול מתמיד אוטותל,32.09342,34.78504,32.12042,34.79284
1530617,09/01/2020 16:04:00,09/01/2020 16:18:00,09/01/2020 16:18:00,09/01/2020 16:49:00,1859,8,09/01/2020 16:04:00,01/01/2001 00:00:00,175,Ended,2,מסלול מתמיד דיגיטל,32.06893,34.78224,32.12283,34.79846
1530618,09/01/2020 16:04:00,09/01/2020 16:08:00,09/01/2020 16:08:00,09/01/2020 16:19:00,685,1,09/01/2020 16:04:00,01/01/2001 00:00:00,203,Ended,2,מסלול מתמיד דיגיטל,32.07255,34.78399,32.07755,34.76905
1530619,09/01/2020 16:04:00,09/01/2020 16:09:00,09/01/2020 16:09:00,09/01/2020 16:40:00,1823,6,09/01/2020 16:04:00,01/01/2001 00:00:00,143,Ended,8,מתמיד דיגיתל FREE,32.07843,34.78239,32.04949,34.81317
1530620,09/01/2020 16:05:00,09/01/2020 16:15:00,09/01/2020 16:15:00,09/01/2020 16:31:00,950,4,09/01/2020 16:05:00,01/01/2001 00:00:00,257,Ended,1,מסלול מתמיד אוטותל,32.05621,34.8098,32.04928,34.78122
1530621,09/01/2020 16:05:00,09/01/2020 16:17:00,09/01/2020 16:17:00,09/01/2020 16:30:00,803,3,09/01/2020 16:05:00,01/01/2001 00:00:00,93,Ended,4,מסלול מזדמן דיגיטל,32.11792,34.79899,32.11324,34.79599
1530623,09/01/2020 16:09:00,09/01/2020 16:16:00,09/01/2020 16:16:00,09/01/2020 16:40:00,1468,10,09/01/2020 16:09:00,01/01/2001 00:00:00,196,Ended,1,מסלול מתמיד אוטותל,32.14115,34.79148,32.08487,34.77361
1530624,09/01/2020 16:09:00,09/01/2020 16:21:00,09/01/2020 16:21:00,09/01/2020 16:42:00,1275,6,09/01/2020 16:09:00,01/01/2001 00:00:00,52,Ended,5,מזדמן FREE,32.09189,34.78715,32.06747,34.76889
1530625,09/01/2020 16:09:00,09/01/2020 16:12:00,09/01/2020 16:12:00,09/01/2020 16:29:00,994,6,09/01/2020 16:09:00,01/01/2001 00:00:00,136,Ended,6,מזדמן דיגיתל FREE,32.11151,34.84064,32.09524,34.79941
1530626,09/01/2020 16:11:00,09/01/2020 16:15:00,09/01/2020 16:15:00,09/01/2020 16:43:00,1680,7,09/01/2020 16:11:00,01/01/2001 00:00:00,176,Ended,7,מתמיד FREE,32.11355,34.83387,32.11156,34.82227
1530627,09/01/2020 16:12:00,09/01/2020 16:16:00,09/01/2020 16:16:00,09/01/2020 16:25:00,544,1,09/01/2020 16:12:00,01/01/2001 00:00:00,205,Ended,8,מתמיד דיגיתל FREE,32.06293,34.77642,32.05726,34.77064
1530628,09/01/2020 16:13:00,09/01/2020 16:19:00,09/01/2020 16:19:00,09/01/2020 16:32:00,782,3,09/01/2020 16:13:00,01/01/2001 00:00:00,244,Ended,1,מסלול מתמיד אוטותל,32.05457,34.76831,32.06863,34.77795
1530630,09/01/2020 16:14:00,09/01/2020 16:17:00,09/01/2020 16:17:00,09/01/2020 16:39:00,1338,10,09/01/2020 16:14:00,01/01/2001 00:00:00,154,Ended,2,מסלול מתמיד דיגיטל,32.06244,34.79061,32.11285,34.78864
1530631,09/01/2020 16:14:00,09/01/2020 16:14:00,09/01/2020 16:14:00,09/01/2020 16:22:00,463,3,09/01/2020 16:14:00,01/01/2001 00:00:00,20,Ended,2,מסלול מתמיד דיגיטל,32.10343,34.80597,32.09507,34.77807
1530632,09/01/2020 16:14:00,09/01/2020 16:23:00,09/01/2020 16:23:00,09/01/2020 16:50:00,1663,7,09/01/2020 16:14:00,01/01/2001 00:00:00,84,Ended,8,מתמיד דיגיתל FREE,32.04882,34.79655,32.06986,34.7664
1530633,09/01/2020 16:15:00,09/01/2020 16:15:00,09/01/2020 16:15:00,09/01/2020 16:30:00,869,3,09/01/2020 16:15:00,01/01/2001 00:00:00,224,Ended,5,מזדמן FREE,32.0831,34.78062,32.06678,34.78214
1530634,09/01/2020 16:16:00,09/01/2020 16:27:00,09/01/2020 16:27:00,09/01/2020 16:46:00,1129,5,09/01/2020 16:16:00,01/01/2001 00:00:00,10,Ended,7,מתמיד FREE,32.05733,34.76717,32.09025,34.77789
1530635,09/01/2020 16:17:00,09/01/2020 16:29:00,09/01/2020 16:29:00,09/01/2020 16:46:00,1062,3,09/01/2020 16:17:00,01/01/2001 00:00:00,156,Ended,8,מתמיד דיגיתל FREE,32.06382,34.79551,32.07253,34.78402
1530636,09/01/2020 16:17:00,09/01/2020 16:26:00,09/01/2020 16:26:00,09/01/2020 16:33:00,473,1,09/01/2020 16:17:00,01/01/2001 00:00:00,265,Ended,8,מתמיד דיגיתל FREE,32.05693,34.76097,32.04799,34.75753
1530637,09/01/2020 16:17:00,09/01/2020 16:17:00,09/01/2020 16:17:00,09/01/2020 18:31:00,8002,34,09/01/2020 16:17:00,01/01/2001 00:00:00,17,Ended,5,מזדמן FREE,32.06686,34.7829,32.06845,34.78828
1530638,09/01/2020 16:17:00,09/01/2020 16:17:00,09/01/2020 16:17:00,09/01/2020 16:24:00,373,1,09/01/2020 16:17:00,01/01/2001 00:00:00,172,Ended,1,מסלול מתמיד אוטותל,32.05065,34.77299,32.04765,34.77657
1530639,09/01/2020 16:19:00,09/01/2020 16:30:00,09/01/2020 16:30:00,09/01/2020 17:16:00,2761,0,09/01/2020 16:19:00,01/01/2001 00:00:00,86,Ended,1,מסלול מתמיד אוטותל,32.06843,34.78829,32.09544,34.77368
1530640,09/01/2020 16:19:00,09/01/2020 16:20:00,09/01/2020 16:20:00,09/01/2020 16:27:00,429,2,09/01/2020 16:19:00,01/01/2001 00:00:00,159,Ended,8,מתמיד דיגיתל FREE,32.10867,34.83316,32.11821,34.83007
1530642,09/01/2020 16:20:00,09/01/2020 16:25:00,09/01/2020 16:25:00,09/01/2020 16:45:00,1174,7,09/01/2020 16:20:00,01/01/2001 00:00:00,27,Ended,3,מסלול מזדמן,32.11115,34.83498,32.08984,34.77983
1530643,09/01/2020 16:21:00,09/01/2020 16:21:00,09/01/2020 16:21:00,09/01/2020 16:30:00,550,1,09/01/2020 16:21:00,01/01/2001 00:00:00,127,Ended,2,מסלול מתמיד דיגיטל,32.09652,34.77387,32.10025,34.77473
1530645,09/01/2020 16:23:00,09/01/2020 16:33:00,09/01/2020 16:33:00,09/01/2020 16:50:00,996,4,09/01/2020 16:23:00,01/01/2001 00:00:00,3,Ended,3,מסלול מזדמן,32.06321,34.76993,32.09504,34.77799
1530646,09/01/2020 16:23:00,09/01/2020 16:27:00,09/01/2020 16:27:00,09/01/2020 16:43:00,954,3,09/01/2020 16:23:00,01/01/2001 00:00:00,271,Ended,8,מתמיד דיגיתל FREE,32.06989,34.7726,32.05606,34.76238
1530647,09/01/2020 16:24:00,09/01/2020 16:35:00,09/01/2020 16:35:00,09/01/2020 16:49:00,841,6,09/01/2020 16:24:00,01/01/2001 00:00:00,51,Ended,5,מזדמן FREE,32.12799,34.79944,32.08864,34.79688
1530649,09/01/2020 16:25:00,09/01/2020 16:30:00,09/01/2020 16:30:00,09/01/2020 16:54:00,1395,4,09/01/2020 16:25:00,01/01/2001 00:00:00,13,Ended,8,מתמיד דיגיתל FREE,32.06197,34.78884,32.05536,34.76788
1530650,09/01/2020 16:25:00,09/01/2020 16:39:00,09/01/2020 16:39:00,09/01/2020 16:54:00,931,3,09/01/2020 16:25:00,01/01/2001 00:00:00,188,Ended,7,מתמיד FREE,32.05079,34.78606,32.06701,34.78771
1530651,09/01/2020 16:25:00,09/01/2020 16:25:00,09/01/2020 16:25:00,09/01/2020 17:54:00,5319,10,09/01/2020 16:25:00,01/01/2001 00:00:00,65,Ended,7,מתמיד FREE,32.03909,34.75663,32.04859,34.78298
1530652,09/01/2020 16:26:00,09/01/2020 16:40:00,09/01/2020 16:40:00,09/01/2020 17:00:00,1179,7,09/01/2020 16:26:00,01/01/2001 00:00:00,242,Ended,4,מסלול מזדמן דיגיטל,32.10726,34.83421,32.12554,34.79288
1530653,09/01/2020 16:27:00,09/01/2020 16:28:00,09/01/2020 16:28:00,09/01/2020 16:37:00,567,0,09/01/2020 16:27:00,01/01/2001 00:00:00,67,Ended,0,מסלול אוטותל המקורי,32.08855,34.78853,32.08854,34.78843
1530654,09/01/2020 16:28:00,09/01/2020 16:32:00,09/01/2020 16:32:00,09/01/2020 16:47:00,934,4,09/01/2020 16:28:00,01/01/2001 00:00:00,58,Ended,2,מסלול מתמיד דיגיטל,32.11675,34.79769,32.11501,34.8355
1530656,09/01/2020 16:28:00,09/01/2020 16:28:00,09/01/2020 16:28:00,09/01/2020 16:46:00,1082,6,09/01/2020 16:28:00,01/01/2001 00:00:00,102,Ended,1,מסלול מתמיד אוטותל,32.08659,34.77954,32.05181,34.76436
1530657,09/01/2020 16:28:00,09/01/2020 16:34:00,09/01/2020 16:34:00,09/01/2020 17:06:00,1903,7,09/01/2020 16:28:00,01/01/2001 00:00:00,198,Ended,5,מזדמן FREE,32.10996,34.78741,32.06953,34.77195
1530658,09/01/2020 16:28:00,09/01/2020 16:34:00,09/01/2020 16:34:00,09/01/2020 17:01:00,1627,11,09/01/2020 16:28:00,01/01/2001 00:00:00,43,Ended,1,מסלול מתמיד אוטותל,32.11153,34.8017,32.04907,34.75101
1530659,09/01/2020 16:29:00,09/01/2020 16:29:00,09/01/2020 16:29:00,09/01/2020 17:43:00,4462,25,09/01/2020 16:29:00,01/01/2001 00:00:00,261,Ended,7,מתמיד FREE,32.04543,34.75957,32.04516,34.76073
1530660,09/01/2020 16:29:00,09/01/2020 16:42:00,09/01/2020 16:42:00,09/01/2020 17:23:00,2430,13,09/01/2020 16:29:00,01/01/2001 00:00:00,268,Ended,3,מסלול מזדמן,32.11219,34.83315,32.07891,34.77872
1530661,09/01/2020 16:30:00,09/01/2020 16:31:00,09/01/2020 16:31:00,09/01/2020 17:30:00,3521,7,09/01/2020 16:30:00,01/01/2001 00:00:00,63,Ended,1,מסלול מתמיד אוטותל,32.09289,34.77564,32.09241,34.77504
